Date,Open,High,Low,Close,Adj Close,Volume,Weekday,OP/CL,Missed Weekday,Missed date
27/02/2015,384,385.98999,379.790009,380.160004,380.160004,2532300,Friday,CL,,
02/03/2015,380.850006,385.899994,379.480011,385.660004,385.660004,2139200,Monday,OP,,
03/03/2015,383.950012,386.100006,381.600006,384.609985,384.609985,1946500,Tuesday,,,
04/03/2015,385.709991,387.899994,382.190002,382.720001,382.720001,2252700,Wednesday,,,
05/03/2015,385.609985,388.420013,383.890015,387.829987,387.829987,2693500,Thursday,,,
06/03/2015,385.519989,387,378.880005,380.089996,380.089996,2627000,Friday,CL,,
09/03/2015,378.399994,379.329987,375.279999,378.559998,378.559998,2311400,Monday,OP,,
10/03/2015,377.450012,377.769989,369.179993,369.51001,369.51001,3079600,Tuesday,,,
11/03/2015,370.609985,373.350006,366.26001,366.369995,366.369995,2495100,Wednesday,,,
12/03/2015,368.820007,375.5,367.519989,374.23999,374.23999,2810000,Thursday,,,
13/03/2015,371.519989,373.98999,366.679993,370.579987,370.579987,2611700,Friday,CL,,
16/03/2015,370.380005,373.940002,366.720001,373.350006,373.350006,2354100,Monday,OP,,
17/03/2015,371.109985,374.5,369.640015,371.920013,371.920013,2034200,Tuesday,,,
18/03/2015,369.970001,375.98999,366.700012,375.140015,375.140015,2640600,Wednesday,,,
19/03/2015,373.869995,377.109985,372.190002,373.23999,373.23999,1915700,Thursday,,,
20/03/2015,376.290009,379.369995,375.920013,378.48999,378.48999,3763600,Friday,CL,,
23/03/2015,378.070007,381.769989,374.940002,375.109985,375.109985,2235300,Monday,OP,,
24/03/2015,373.98999,375.23999,372.269989,374.089996,374.089996,2228200,Tuesday,,,
25/03/2015,375.170013,380.5,370.290009,370.959991,370.959991,3429500,Wednesday,,,
26/03/2015,369.589996,371.399994,365.649994,367.350006,367.350006,2930000,Thursday,,,
27/03/2015,367.109985,373.170013,366.570007,370.559998,370.559998,2603800,Friday,CL,,
30/03/2015,371.869995,376.119995,371.549988,374.589996,374.589996,1820900,Monday,OP,,
31/03/2015,373.23999,377.700012,371.51001,372.100006,372.100006,2506100,Tuesday,,,
01/04/2015,372.100006,373.160004,368.339996,370.26001,370.26001,2451100,Wednesday,,,
02/04/2015,370.5,373.279999,369,372.25,372.25,1875300,Thursday,CL,Friday,03/04/2015
06/04/2015,370.100006,380.200012,369.359985,377.040009,377.040009,3050700,Monday,OP,,
07/04/2015,376.149994,379.309998,374.029999,374.410004,374.410004,1954900,Tuesday,,,
08/04/2015,374.660004,381.579987,374.649994,381.200012,381.200012,2636400,Wednesday,,,
09/04/2015,380.660004,384.420013,378.799988,383.540009,383.540009,2392300,Thursday,,,
10/04/2015,384.309998,387.119995,381.320007,382.649994,382.649994,2573500,Friday,CL,,
13/04/2015,383.529999,385.279999,380.140015,382.359985,382.359985,1894500,Monday,OP,,
14/04/2015,383.51001,387.809998,381.209991,385.109985,385.109985,2548800,Tuesday,,,
15/04/2015,384.649994,385.779999,381.640015,383.450012,383.450012,1933200,Wednesday,,,
16/04/2015,383.690002,387.450012,383.549988,386.040009,386.040009,2080400,Thursday,,,
17/04/2015,382.630005,383.559998,374.399994,375.559998,375.559998,3839700,Friday,CL,,
20/04/2015,378.549988,391.940002,377,389.51001,389.51001,5001400,Monday,OP,,
21/04/2015,391.309998,394.600006,386.799988,391.179993,391.179993,4643500,Tuesday,,,
22/04/2015,391.910004,394.279999,388,389.799988,389.799988,3474700,Wednesday,,,
23/04/2015,390.209991,391.880005,386.149994,389.98999,389.98999,7980000,Thursday,,,
24/04/2015,439,452.649994,439,445.100006,445.100006,17176900,Friday,CL,,
27/04/2015,443.859985,446.98999,437.410004,438.559998,438.559998,5430900,Monday,OP,,
28/04/2015,438.51001,439,428.040009,429.309998,429.309998,4140500,Tuesday,,,
29/04/2015,426.75,434.23999,426.029999,429.369995,429.369995,3621700,Wednesday,,,
30/04/2015,427.109985,431.75,419.23999,421.779999,421.779999,3647900,Thursday,,,
01/05/2015,423.820007,425.640015,416,422.869995,422.869995,3565800,Friday,CL,,
04/05/2015,424.799988,429.769989,422.420013,423.040009,423.040009,2270400,Monday,OP,,
05/05/2015,422.850006,427.51001,421.019989,421.190002,421.190002,2856400,Tuesday,,,
06/05/2015,421.429993,422.720001,414.549988,419.100006,419.100006,2552500,Wednesday,,,
07/05/2015,424.149994,428.5,422.850006,426.880005,426.880005,2766100,Thursday,,,
08/05/2015,430.75,435.200012,430.170013,433.690002,433.690002,2908800,Friday,CL,,
11/05/2015,432.51001,439,431.369995,432.850006,432.850006,2393700,Monday,OP,,
12/05/2015,431.079987,433.25,426.709991,431.019989,431.019989,1947800,Tuesday,,,
13/05/2015,429.980011,433.529999,425.799988,426.869995,426.869995,1996300,Wednesday,,,
14/05/2015,429.450012,433,427.01001,432.279999,432.279999,1888500,Thursday,,,
15/05/2015,428,430.399994,424.299988,426,426,4240300,Friday,CL,,
18/05/2015,426,427.269989,421.459991,425.23999,425.23999,2268700,Monday,OP,,
19/05/2015,424.869995,428.23999,420.630005,421.709991,421.709991,2464200,Tuesday,,,
20/05/2015,420.600006,427.100006,418.359985,423.859985,423.859985,2196200,Wednesday,,,
21/05/2015,428,436.899994,428,431.630005,431.630005,4121400,Thursday,,,
22/05/2015,431.549988,432.440002,427.609985,427.630005,427.630005,2020600,Friday,CL,,
26/05/2015,426.200012,427,422,425.470001,425.470001,2244200,Tuesday,OP,Monday,25/05/2015
27/05/2015,427.450012,431.850006,425.01001,431.420013,431.420013,2231100,Wednesday,,,
28/05/2015,429.709991,431.350006,425.470001,426.570007,426.570007,1912400,Thursday,,,
29/05/2015,427.230011,432.5,427.230011,429.230011,429.230011,3008600,Friday,CL,,
01/06/2015,430.399994,433.160004,426.200012,430.920013,430.920013,2253300,Monday,OP,,
02/06/2015,430.070007,433.230011,426.25,430.98999,430.98999,1668900,Tuesday,,,
03/06/2015,434.399994,438.390015,432.75,436.589996,436.589996,2727900,Wednesday,,,
04/06/2015,434.399994,436.76001,429.26001,430.779999,430.779999,2510800,Thursday,,,
05/06/2015,429.660004,430.799988,426.5,426.950012,426.950012,1907900,Friday,CL,,
08/06/2015,425.619995,426.799988,421.429993,423.5,423.5,2166900,Monday,OP,,
09/06/2015,422.959991,427.48999,419.140015,425.480011,425.480011,2288700,Tuesday,,,
10/06/2015,426.459991,432.200012,425.660004,430.769989,430.769989,2172300,Wednesday,,,
11/06/2015,432.290009,438.890015,431.470001,432.970001,432.970001,2922500,Thursday,,,
12/06/2015,431.25,432.359985,428.26001,429.920013,429.920013,2054400,Friday,CL,,
15/06/2015,427.660004,428.049988,422.640015,423.670013,423.670013,2051000,Monday,OP,,
16/06/2015,424.149994,427.970001,422.670013,427.26001,427.26001,2296400,Tuesday,,,
17/06/2015,428.359985,431.350006,424.75,427.809998,427.809998,2185900,Wednesday,,,
18/06/2015,430.299988,439.730011,429.410004,439.390015,439.390015,3378400,Thursday,,,
19/06/2015,440.26001,444.98999,433.23999,434.920013,434.920013,4495100,Friday,CL,,
22/06/2015,437,439.23999,434.179993,436.290009,436.290009,1823600,Monday,OP,,
23/06/2015,435.589996,447.040009,433.690002,445.98999,445.98999,3245000,Tuesday,,,
24/06/2015,444.970001,446.470001,440.230011,440.839996,440.839996,2620800,Wednesday,,,
25/06/2015,438.070007,443.470001,436.390015,440.100006,440.100006,2237500,Thursday,,,
26/06/2015,441.76001,443.48999,435.059998,438.100006,438.100006,2624500,Friday,CL,,
29/06/2015,434.980011,437,429,429.859985,429.859985,2753200,Monday,OP,,
30/06/2015,434.200012,435.570007,430.459991,434.089996,434.089996,2596900,Tuesday,,,
01/07/2015,439.350006,440,435.579987,437.390015,437.390015,1987100,Wednesday,,,
02/07/2015,437,438.200012,433.480011,437.709991,437.709991,1343400,Thursday,CL,Friday,03/07/2015
06/07/2015,435.230011,439.730011,433.519989,436.040009,436.040009,1903200,Monday,OP,,
07/07/2015,435.679993,437.730011,425.570007,436.720001,436.720001,3454200,Tuesday,,,
08/07/2015,434.350006,435.98999,428.829987,429.700012,429.700012,2383100,Wednesday,,,
09/07/2015,434.899994,438.720001,434.149994,434.390015,434.390015,2271400,Thursday,,,
10/07/2015,440.48999,444.720001,439,443.51001,443.51001,2401000,Friday,CL,,
13/07/2015,448.290009,457.869995,447.540009,455.570007,455.570007,3956800,Monday,OP,,
14/07/2015,462.320007,469.600006,458.160004,465.570007,465.570007,4736200,Tuesday,,,
15/07/2015,463.040009,464.700012,460.200012,461.190002,461.190002,2987400,Wednesday,,,
16/07/2015,465.5,475.880005,464.799988,475.480011,475.480011,4095600,Thursday,,,
17/07/2015,477.700012,485.420013,477.25,483.01001,483.01001,4932200,Friday,CL,,
20/07/2015,492.570007,493.200012,485.399994,488.100006,488.100006,4752500,Monday,OP,,
21/07/2015,487.899994,488.880005,482.549988,488,488,3181800,Tuesday,,,
22/07/2015,485.98999,492.5,484.899994,488.269989,488.269989,3114900,Wednesday,,,
23/07/2015,491.660004,491.660004,475.700012,482.179993,482.179993,9374400,Thursday,,,
24/07/2015,578.98999,580.570007,529.349976,529.419983,529.419983,21909400,Friday,CL,,
27/07/2015,527.75,544.950012,526.599976,531.409973,531.409973,7491000,Monday,OP,,
28/07/2015,536,536.390015,523.119995,526.030029,526.030029,5273100,Tuesday,,,
29/07/2015,530.919983,532.969971,525.02002,529,529,3752600,Wednesday,,,
30/07/2015,527.650024,539.200012,524.289978,536.76001,536.76001,3743100,Thursday,,,
31/07/2015,539.090027,542.840027,534.52002,536.150024,536.150024,3025600,Friday,CL,,
03/08/2015,537.450012,540.440002,529.359985,535.030029,535.030029,3014200,Monday,OP,,
04/08/2015,529.690002,536.950012,529.159973,531.900024,531.900024,2934600,Tuesday,,,
05/08/2015,538.799988,539.140015,534.119995,537.01001,537.01001,2889400,Wednesday,,,
06/08/2015,539.299988,542.73999,527.52002,529.460022,529.460022,3820500,Thursday,,,
07/08/2015,529.159973,529.460022,518.210022,522.619995,522.619995,3969200,Friday,CL,,
10/08/2015,528.52002,532.280029,523,524,524,2615900,Monday,OP,,
11/08/2015,523.650024,528.97998,522,527.460022,527.460022,2657900,Tuesday,,,
12/08/2015,523.75,527.5,513.059998,525.909973,525.909973,3962300,Wednesday,,,
13/08/2015,527.369995,534.659973,525.48999,529.659973,529.659973,2895200,Thursday,,,
14/08/2015,528.25,534.109985,528.25,531.52002,531.52002,1983200,Friday,CL,,
17/08/2015,531.289978,538.73999,527.119995,535.219971,535.219971,2581700,Monday,OP,,
18/08/2015,535.039978,539.48999,533,535.02002,535.02002,2071300,Tuesday,,,
19/08/2015,533.73999,537.25,529,532.919983,532.919983,2324000,Wednesday,,,
20/08/2015,530.390015,533.25,515.77002,515.780029,515.780029,4408000,Thursday,,,
21/08/2015,507.359985,512.330017,494.470001,494.470001,494.470001,6706500,Friday,CL,,
24/08/2015,463.579987,476.579987,451,463.369995,463.369995,10097600,Monday,OP,,
25/08/2015,487.48999,489.440002,466.25,466.369995,466.369995,5679300,Tuesday,,,
26/08/2015,484.019989,503.720001,478.76001,500.769989,500.769989,6358600,Wednesday,,,
27/08/2015,513.710022,522.690002,507.26001,518.369995,518.369995,6114500,Thursday,,,
28/08/2015,517.5,521.5,513.039978,518.01001,518.01001,2746700,Friday,CL,,
31/08/2015,516.440002,519.409973,509.070007,512.890015,512.890015,2983000,Monday,OP,,
01/09/2015,499.140015,510,493.429993,496.540009,496.540009,3864500,Tuesday,,,
02/09/2015,505.089996,510.859985,497.720001,510.549988,510.549988,3707100,Wednesday,,,
03/09/2015,514.5,515.840027,502.570007,504.720001,504.720001,3149700,Thursday,,,
04/09/2015,497.649994,502.850006,495.640015,499,499,2692500,Friday,CL,,
08/09/2015,508.690002,518.349976,508.51001,517.539978,517.539978,3810700,Tuesday,OP,Monday,07/09/2015
09/09/2015,524,529.950012,515.059998,516.890015,516.890015,4338700,Wednesday,,,
10/09/2015,515.150024,526.130005,514.780029,522.23999,522.23999,2576000,Thursday,,,
11/09/2015,521.070007,529.440002,520.609985,529.440002,529.440002,3227900,Friday,CL,,
14/09/2015,529.440002,532.450012,518.580017,521.380005,521.380005,3130200,Monday,OP,,
15/09/2015,523.25,527.919983,517.200012,522.369995,522.369995,2845600,Tuesday,,,
16/09/2015,521.97998,528.299988,518.52002,527.390015,527.390015,2252800,Wednesday,,,
17/09/2015,526.97998,546.969971,526.570007,538.869995,538.869995,4169500,Thursday,,,
18/09/2015,534.619995,546.23999,531.349976,540.26001,540.26001,6125600,Friday,CL,,
21/09/2015,544.330017,549.780029,539.590027,548.390015,548.390015,3283300,Monday,OP,,
22/09/2015,539.710022,543.549988,532.659973,538.400024,538.400024,3841700,Tuesday,,,
23/09/2015,538.299988,541.210022,534,536.070007,536.070007,2237600,Wednesday,,,
24/09/2015,530.549988,534.559998,522.869995,533.75,533.75,3501000,Thursday,,,
25/09/2015,542.570007,542.799988,521.400024,524.25,524.25,4031000,Friday,CL,,
28/09/2015,520.02002,520.280029,494.329987,504.059998,504.059998,5434500,Monday,OP,,
29/09/2015,506,511.480011,490.5,496.070007,496.070007,4457500,Tuesday,,,
30/09/2015,505.440002,512.799988,501.670013,511.890015,511.890015,3990400,Wednesday,,,
01/10/2015,511,520.799988,506,520.719971,520.719971,3768500,Thursday,,,
02/10/2015,512.98999,532.599976,508.100006,532.539978,532.539978,4597800,Friday,CL,,
05/10/2015,536.98999,545.909973,536,543.679993,543.679993,3391400,Monday,OP,,
06/10/2015,545.5,551.5,533.330017,537.47998,537.47998,4502800,Tuesday,,,
07/10/2015,541.789978,542,529,541.940002,541.940002,3812100,Wednesday,,,
08/10/2015,536.710022,539.390015,519.890015,533.159973,533.159973,4676400,Thursday,,,
09/10/2015,534.47998,541.789978,530.27002,539.799988,539.799988,3537400,Friday,CL,,
12/10/2015,539.960022,550.820007,539.799988,550.190002,550.190002,2776100,Monday,OP,,
13/10/2015,546.26001,553.200012,543.099976,548.900024,548.900024,2938000,Tuesday,,,
14/10/2015,551.340027,552.25,539.679993,544.830017,544.830017,3582100,Wednesday,,,
15/10/2015,547.75,563,547,562.440002,562.440002,4937000,Thursday,,,
16/10/2015,565.27002,570.940002,560.309998,570.76001,570.76001,4315800,Friday,CL,,
19/10/2015,570.76001,579,567.380005,573.150024,573.150024,4375400,Monday,OP,,
20/10/2015,572,573,555.280029,560.880005,560.880005,4327900,Tuesday,,,
21/10/2015,563.869995,565.25,552.52002,555.77002,555.77002,3343600,Wednesday,,,
22/10/2015,562.700012,569.150024,556.669983,563.909973,563.909973,7779400,Thursday,,,
23/10/2015,617.679993,619.450012,595.359985,599.030029,599.030029,10692700,Friday,CL,,
26/10/2015,602.299988,609.849976,596.289978,608.609985,608.609985,4269700,Monday,OP,,
27/10/2015,608.599976,614.710022,605.530029,611.01001,611.01001,3787100,Tuesday,,,
28/10/2015,612.299988,617.22998,609.5,617.099976,617.099976,3926200,Wednesday,,,
29/10/2015,617.700012,627.539978,615.390015,626.549988,626.549988,3858600,Thursday,,,
30/10/2015,626.01001,630.719971,625.280029,625.900024,625.900024,3874400,Friday,CL,,
02/11/2015,627.130005,628.630005,620.409973,628.349976,628.349976,2816500,Monday,OP,,
03/11/2015,629.530029,629.890015,622,625.309998,625.309998,3246900,Tuesday,,,
04/11/2015,627.76001,645.929993,627.349976,640.950012,640.950012,4831800,Wednesday,,,
05/11/2015,647.099976,657,643.090027,655.650024,655.650024,4723800,Thursday,,,
06/11/2015,655,662.26001,652,659.369995,659.369995,4092200,Friday,CL,,
09/11/2015,658.650024,661.960022,647.849976,655.48999,655.48999,4048800,Monday,OP,,
10/11/2015,651.01001,660,647.26001,659.679993,659.679993,3489500,Tuesday,,,
11/11/2015,663.25,675.960022,663.25,673.25,673.25,5387300,Wednesday,,,
12/11/2015,673,675.640015,664.219971,665.599976,665.599976,4284700,Thursday,,,
13/11/2015,663.570007,667,640.450012,642.349976,642.349976,6261100,Friday,CL,,
16/11/2015,640.919983,649.98999,622.289978,647.809998,647.809998,7435900,Monday,OP,,
17/11/2015,650.650024,653.25,641,643.299988,643.299988,4320200,Tuesday,,,
18/11/2015,646.51001,664.880005,646.369995,663.539978,663.539978,4469800,Wednesday,,,
19/11/2015,664.98999,672.859985,659,661.27002,661.27002,4705200,Thursday,,,
20/11/2015,667.940002,668.869995,657.570007,668.450012,668.450012,3896100,Friday,CL,,
23/11/2015,671.5,682.77002,670.119995,678.98999,678.98999,4385100,Monday,OP,,
24/11/2015,674.140015,675.799988,661.210022,671.150024,671.150024,4543400,Tuesday,,,
25/11/2015,675,679.700012,671.23999,675.340027,675.340027,2697900,Wednesday,,,
27/11/2015,680.799988,680.98999,672.099976,673.26001,673.26001,1966800,Friday,CL,,
30/11/2015,675.900024,681.289978,664.599976,664.799988,664.799988,5693200,Monday,OP,,
01/12/2015,673.75,681,667.859985,679.059998,679.059998,4751200,Tuesday,,,
02/12/2015,681,684.820007,674.25,676.01001,676.01001,4273500,Wednesday,,,
03/12/2015,679.440002,682.789978,661.47998,666.25,666.25,5064700,Thursday,,,
04/12/2015,666,674.780029,661.400024,672.640015,672.640015,4534800,Friday,CL,,
07/12/2015,674.73999,675.460022,660.5,669.830017,669.830017,3732800,Monday,OP,,
08/12/2015,663.130005,679.98999,659.789978,677.330017,677.330017,3651900,Tuesday,,,
09/12/2015,678,679,655.679993,664.789978,664.789978,5158200,Wednesday,,,
10/12/2015,665.590027,668.530029,659.559998,662.320007,662.320007,3440200,Thursday,,,
11/12/2015,651.22998,657.880005,639.619995,640.150024,640.150024,5474400,Friday,CL,,
14/12/2015,641.75,658.590027,635.27002,657.909973,657.909973,4329700,Monday,OP,,
15/12/2015,665.030029,671.5,657.349976,658.640015,658.640015,4753400,Tuesday,,,
16/12/2015,663.559998,677.349976,659.320007,675.77002,675.77002,3964500,Wednesday,,,
17/12/2015,680,682.5,670.650024,670.650024,670.650024,3681600,Thursday,,,
18/12/2015,668.650024,676.840027,664.130005,664.140015,664.140015,6841300,Friday,CL,,
21/12/2015,668.5,669.900024,658.929993,664.51001,664.51001,3250900,Monday,OP,,
22/12/2015,666.830017,668.48999,659.26001,663.150024,663.150024,2664000,Tuesday,,,
23/12/2015,666.5,666.599976,656.630005,663.700012,663.700012,2722900,Wednesday,,,
24/12/2015,663.349976,664.679993,660.599976,662.789978,662.789978,1093000,Thursday,CL,Friday,25/12/2015
28/12/2015,665.559998,675.5,665.5,675.200012,675.200012,3775800,Monday,OP,,
29/12/2015,677.97998,696.440002,677.890015,693.969971,693.969971,5735000,Tuesday,,,
30/12/2015,691.890015,695.48999,686.380005,689.070007,689.070007,3519000,Wednesday,,,
31/12/2015,686.080017,687.75,675.890015,675.890015,675.890015,3749600,Thursday,CL,Friday,01/01/2016
04/01/2016,656.289978,657.719971,627.51001,636.98999,636.98999,9314500,Monday,OP,,
05/01/2016,646.859985,646.909973,627.650024,633.789978,633.789978,5822600,Tuesday,,,
06/01/2016,622,639.789978,620.309998,632.650024,632.650024,5329200,Wednesday,,,
07/01/2016,621.799988,630,605.210022,607.940002,607.940002,7074900,Thursday,,,
08/01/2016,619.659973,624.140015,606,607.049988,607.049988,5512900,Friday,CL,,
11/01/2016,612.47998,619.849976,598.570007,617.73999,617.73999,4869200,Monday,OP,,
12/01/2016,625.25,625.98999,612.23999,617.890015,617.890015,4724100,Tuesday,,,
13/01/2016,620.880005,620.880005,579.159973,581.809998,581.809998,7655200,Wednesday,,,
14/01/2016,580.25,602.25,569.880005,593,593,7238000,Thursday,,,
15/01/2016,572.23999,584.619995,565.299988,570.179993,570.179993,7784500,Friday,CL,,
19/01/2016,577.090027,584,566.450012,574.47998,574.47998,4807200,Tuesday,OP,Monday,18/01/2016
20/01/2016,564.359985,578.450012,547.179993,571.77002,571.77002,7966400,Wednesday,,,
21/01/2016,573.580017,588.809998,568.219971,575.02002,575.02002,4952200,Thursday,,,
22/01/2016,588.72998,600.099976,584.109985,596.380005,596.380005,5120100,Friday,CL,,
25/01/2016,597.98999,608.5,594.559998,596.530029,596.530029,4396100,Monday,OP,,
26/01/2016,603.450012,604.5,590.380005,601.25,601.25,3743200,Tuesday,,,
27/01/2016,601.98999,603.390015,578.780029,583.349976,583.349976,5152900,Wednesday,,,
28/01/2016,608.369995,638.059998,597.549988,635.349976,635.349976,14015200,Thursday,,,
29/01/2016,571.97998,593,570,587,587,14677600,Friday,CL,,
01/02/2016,578.150024,581.799988,570.309998,574.809998,574.809998,6355100,Monday,OP,,
02/02/2016,570,571.559998,550.090027,552.099976,552.099976,6312000,Tuesday,,,
03/02/2016,553.5,556,521.900024,531.070007,531.070007,10048700,Wednesday,,,
04/02/2016,525,538.98999,519.219971,536.26001,536.26001,6176600,Thursday,,,
05/02/2016,529.280029,529.450012,499.190002,502.130005,502.130005,9708900,Friday,CL,,
08/02/2016,486.470001,493.5,475.209991,488.100006,488.100006,9825500,Monday,OP,,
09/02/2016,478.01001,498.380005,474,482.070007,482.070007,7045900,Tuesday,,,
10/02/2016,491.76001,504.660004,486,490.480011,490.480011,6786200,Wednesday,,,
11/02/2016,491.170013,509.299988,484,503.820007,503.820007,7397400,Thursday,,,
12/02/2016,510.700012,516.75,501.48999,507.079987,507.079987,5384800,Friday,CL,,
16/02/2016,519.47998,524.450012,511.660004,521.099976,521.099976,5118500,Tuesday,OP,Monday,15/02/2016
17/02/2016,528.73999,537.47998,519.390015,534.099976,534.099976,4824000,Wednesday,,,
18/02/2016,541.190002,541.200012,523.72998,525,525,4735000,Thursday,,,
19/02/2016,520.710022,535.950012,515.349976,534.900024,534.900024,4974700,Friday,CL,,
22/02/2016,542.200012,560.650024,541.080017,559.5,559.5,5566600,Monday,OP,,
23/02/2016,555.549988,556.909973,545.330017,552.940002,552.940002,4050800,Tuesday,,,
24/02/2016,545.75,554.27002,533.150024,554.039978,554.039978,6231700,Wednesday,,,
25/02/2016,555.52002,559.390015,545.289978,555.150024,555.150024,4510500,Thursday,,,
26/02/2016,560.119995,562.5,553.169983,555.22998,555.22998,4877000,Friday,CL,,
29/02/2016,554,564.809998,552.51001,552.52002,552.52002,4145400,Monday,OP,,
01/03/2016,556.289978,579.25,556,579.039978,579.039978,5038500,Tuesday,,,
02/03/2016,581.75,585,573.700012,580.210022,580.210022,4582200,Wednesday,,,
03/03/2016,577.960022,579.869995,573.109985,577.48999,577.48999,2736700,Thursday,,,
04/03/2016,581.070007,581.400024,571.070007,575.140015,575.140015,3416500,Friday,CL,,
07/03/2016,573.539978,573.630005,555.549988,562.799988,562.799988,4926900,Monday,OP,,
08/03/2016,557.869995,571.349976,554.73999,560.26001,560.26001,4730000,Tuesday,,,
09/03/2016,559.559998,560.349976,550.130005,559.469971,559.469971,4377300,Wednesday,,,
10/03/2016,566.73999,567,547.900024,558.929993,558.929993,3914300,Thursday,,,
11/03/2016,566.950012,570.059998,562.72998,569.609985,569.609985,3771300,Friday,CL,,
14/03/2016,567,576.890015,563.049988,573.369995,573.369995,3454200,Monday,OP,,
15/03/2016,571,581.52002,567,577.02002,577.02002,3876800,Tuesday,,,
16/03/2016,576.640015,581.320007,571.140015,574.27002,574.27002,3537700,Wednesday,,,
17/03/2016,569.51001,571.400024,555.01001,559.440002,559.440002,5928100,Thursday,,,
18/03/2016,560.940002,562.330017,546.090027,552.080017,552.080017,7296900,Friday,CL,,
21/03/2016,548.909973,555.23999,538.580017,553.97998,553.97998,5155700,Monday,OP,,
22/03/2016,545.109985,562.76001,545.049988,560.47998,560.47998,4000600,Tuesday,,,
23/03/2016,561,572.47998,558.099976,569.630005,569.630005,3983700,Wednesday,,,
24/03/2016,567.109985,583.549988,567.080017,582.950012,582.950012,5185500,Thursday,CL,Friday,25/03/2016
28/03/2016,584.400024,584.75,575.559998,579.869995,579.869995,3121500,Monday,OP,,
29/03/2016,580.150024,595.849976,576.5,593.859985,593.859985,4167100,Tuesday,,,
30/03/2016,596.710022,603.23999,595,598.690002,598.690002,3890500,Wednesday,,,
31/03/2016,599.280029,600.75,592.210022,593.640015,593.640015,2681800,Thursday,,,
01/04/2016,590.48999,599.030029,588.299988,598.5,598.5,2917400,Friday,CL,,
04/04/2016,599,599.5,590.549988,593.190002,593.190002,2470800,Monday,OP,,
05/04/2016,590.77002,593.469971,585.25,586.140015,586.140015,2308900,Tuesday,,,
06/04/2016,587.52002,602.390015,587.5,602.080017,602.080017,2833500,Wednesday,,,
